parent_directory,is_file,name,size_in_bytes
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\distlib,True,t64-arm.exe,182784
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\distlib,True,t64.exe,108032
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\distlib,True,util.py,66262
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\distlib,True,version.py,23513
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\distlib,True,w32.exe,91648
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\distlib,True,w64-arm.exe,168448
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\distlib,True,w64.exe,101888
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\distlib,True,wheel.py,43898
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\distlib,True,__init__.py,581
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\distro,True,distro.py,48841
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\distro,True,__init__.py,981
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\distro,True,__main__.py,64
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\idna,True,codec.py,3374
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\idna,True,compat.py,321
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\idna,True,core.py,12950
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\idna,True,idnadata.py,44375
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\idna,True,intranges.py,1881
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\idna,True,package_data.py,21
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\idna,True,uts46data.py,206539
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\idna,True,__init__.py,849
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\msgpack,True,exceptions.py,1081
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\msgpack,True,ext.py,6080
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\msgpack,True,fallback.py,34557
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\msgpack,True,__init__.py,1132
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\packaging,True,markers.py,8487
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\packaging,True,requirements.py,4676
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\packaging,True,specifiers.py,30110
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\packaging,True,tags.py,15699
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\packaging,True,utils.py,4200
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\packaging,True,version.py,14665
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\packaging,True,_manylinux.py,11488
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\packaging,True,_musllinux.py,4378
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\packaging,True,_structures.py,1431
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\packaging,True,__about__.py,661
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\packaging,True,__init__.py,497
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pep517,True,build.py,3443
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pep517,True,check.py,6083
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pep517,True,colorlog.py,3994
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pep517,True,dirtools.py,607
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pep517,True,envbuild.py,6081
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pep517,True,meta.py,2520
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pep517,True,wrappers.py,12721
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pep517,True,_compat.py,138
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pep517,True,__init__.py,130
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pep517,False,in_process,11673
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pep517\in_process,True,_in_process.py,10801
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pep517\in_process,True,__init__.py,872
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pkg_resources,True,py31compat.py,562
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pkg_resources,True,__init__.py,108287
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\platformdirs,True,android.py,4068
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\platformdirs,True,api.py,4910
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\platformdirs,True,macos.py,2655
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\platformdirs,True,unix.py,6910
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\platformdirs,True,version.py,78
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\platformdirs,True,windows.py,6439
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\platformdirs,True,__init__.py,12831
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\platformdirs,True,__main__.py,1176
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pygments,True,cmdline.py,23685
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pygments,True,console.py,1697
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pygments,True,filter.py,1938
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pygments,True,formatter.py,2917
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pygments,True,lexer.py,32005
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pygments,True,modeline.py,986
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pygments,True,plugin.py,2591
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pygments,True,regexopt.py,3072
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pygments,True,scanner.py,3092
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pygments,True,sphinxext.py,4630
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pygments,True,style.py,6257
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pygments,True,token.py,6184
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pygments,True,unistring.py,63187
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pygments,True,util.py,9110
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pygments,True,__init__.py,2999
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pygments,True,__main__.py,353
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pygments,False,filters,40386
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pygments,False,formatters,135976
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pygments,False,lexers,134782
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pygments,False,styles,3419
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pygments\filters,True,__init__.py,40386
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pygments\formatters,True,bbcode.py,3314
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pygments\formatters,True,groff.py,5086
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pygments\formatters,True,html.py,35441
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pygments\formatters,True,img.py,21938
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pygments\formatters,True,irc.py,5871
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pygments\formatters,True,latex.py,19351
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pygments\formatters,True,other.py,5073
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pygments\formatters,True,pangomarkup.py,2212
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pygments\formatters,True,rtf.py,5014
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pygments\formatters,True,svg.py,7335
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pygments\formatters,True,terminal.py,4674
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pygments\formatters,True,terminal256.py,11753
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pygments\formatters,True,_mapping.py,4104
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pygments\formatters,True,__init__.py,4810
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pygments\lexers,True,python.py,53376
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pygments\lexers,True,_mapping.py,70232
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pygments\lexers,True,__init__.py,11174
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pygments\styles,True,__init__.py,3419
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pyparsing,True,actions.py,6426
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pyparsing,True,common.py,12936
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pyparsing,True,core.py,213344
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pyparsing,True,exceptions.py,9023
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pyparsing,True,helpers.py,39129
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pyparsing,True,results.py,25341
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pyparsing,True,testing.py,13402
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pyparsing,True,unicode.py,10787
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pyparsing,True,util.py,6805
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pyparsing,True,__init__.py,9171
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pyparsing,False,diagram,23685
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\pyparsing\diagram,True,__init__.py,23685
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\requests,True,adapters.py,21443
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\requests,True,api.py,6377
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\requests,True,auth.py,10187
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\requests,True,certs.py,575
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\requests,True,compat.py,1286
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\requests,True,cookies.py,18560
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\requests,True,exceptions.py,3823
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\requests,True,help.py,3879
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\requests,True,hooks.py,733
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\requests,True,models.py,35287
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\requests,True,packages.py,695
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\requests,True,sessions.py,30180
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\requests,True,status_codes.py,4235
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\requests,True,structures.py,2912
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\requests,True,utils.py,33240
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\requests,True,_internal_utils.py,1397
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\requests,True,__init__.py,5178
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\requests,True,__version__.py,440
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\resolvelib,True,providers.py,5872
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\resolvelib,True,reporters.py,1583
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\resolvelib,True,resolvers.py,17592
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\resolvelib,True,structs.py,4794
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\resolvelib,True,__init__.py,537
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\resolvelib,False,compat,156
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\resolvelib\compat,True,collections_abc.py,156
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\resolvelib\compat,True,__init__.py,0
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,abc.py,890
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,align.py,10368
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,ansi.py,6820
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,bar.py,3264
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,box.py,9864
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,cells.py,4503
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,color.py,17957
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,color_triplet.py,1054
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,columns.py,7131
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,console.py,95885
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,constrain.py,1288
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,containers.py,5497
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,control.py,6630
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,default_styles.py,7954
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,diagnose.py,972
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,emoji.py,2501
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,errors.py,642
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,filesize.py,2507
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,file_proxy.py,1616
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,highlighter.py,9585
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,json.py,5051
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,jupyter.py,3252
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,layout.py,14074
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,live.py,14172
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,live_render.py,3667
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,logging.py,11471
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,markup.py,8198
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,measure.py,5305
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,padding.py,4970
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,pager.py,828
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,palette.py,3396
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,panel.py,8744
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,pretty.py,36576
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,progress.py,59746
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,progress_bar.py,8161
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,prompt.py,11303
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,protocol.py,1391
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,region.py,166
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,repr.py,4449
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,rule.py,4773
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,scope.py,2842
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,screen.py,1591
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,segment.py,24224
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,spinner.py,4374
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,status.py,4425
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,style.py,26240
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,styled.py,1258
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,syntax.py,34697
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,table.py,39515
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,terminal_theme.py,3370
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,text.py,44666
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,theme.py,3627
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,themes.py,102
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,traceback.py,26060
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,tree.py,9169
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,_cell_widths.py,10096
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,_emoji_codes.py,140235
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,_emoji_replace.py,1064
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,_export_format.py,2114
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,_extension.py,265
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,_inspect.py,9695
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,_log_render.py,3225
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,_loop.py,1236
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,_palettes.py,7063
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,_pick.py,423
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,_ratio.py,5472
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,_spinners.py,19919
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,_stack.py,351
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,_timer.py,417
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,_win32_console.py,22820
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,_windows.py,1926
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,_windows_renderer.py,2783
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,_wrap.py,1840
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,__init__.py,5944
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\rich,True,__main__.py,8808
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\tenacity,True,after.py,1496
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\tenacity,True,before.py,1376
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\tenacity,True,before_sleep.py,1908
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\tenacity,True,nap.py,1383
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\tenacity,True,retry.py,7550
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\tenacity,True,stop.py,2790
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\tenacity,True,tornadoweb.py,2145
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\tenacity,True,wait.py,8011
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\tenacity,True,_asyncio.py,3314
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\tenacity,True,_utils.py,1944
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\tenacity,True,__init__.py,18364
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\tomli,True,_parser.py,22633
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\tomli,True,_re.py,2943
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\tomli,True,_types.py,254
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\tomli,True,__init__.py,396
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\urllib3,True,connection.py,20070
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\urllib3,True,connectionpool.py,39093
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\urllib3,True,exceptions.py,8217
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\urllib3,True,fields.py,8579
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\urllib3,True,filepost.py,2440
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\urllib3,True,poolmanager.py,19786
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\urllib3,True,request.py,5985
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\urllib3,True,response.py,30109
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\urllib3,True,_collections.py,10811
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\urllib3,True,_version.py,64
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\urllib3,True,__init__.py,3333
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\urllib3,False,contrib,106810
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\urllib3,False,packages,36082
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\urllib3,False,util,97190
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\urllib3\contrib,True,appengine.py,11034
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\urllib3\contrib,True,ntlmpool.py,4538
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\urllib3\contrib,True,pyopenssl.py,17182
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\urllib3\contrib,True,securetransport.py,34448
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\urllib3\contrib,True,socks.py,7097
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\urllib3\contrib,True,_appengine_environ.py,957
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\pip\_vendor\urllib3\contrib,True,__init__.py,0
